study,version,passage_num,passage_key,question_num,question_id,question,generated_answer,passage_text,passage_file,gpt4_score,gpt4_reasoning,is_correct,correct_answer
study3,A,13,13,2,2,What had the hijacker put under his seat?,A.,"As the five-thirty flight was leaving the ground, Diane was walking the aisles serving the passengers their drinks. Just as she was about to hand one man his drink, she was grabbed from behind by a young man.  He told Diane he wanted to hijack the plane.  Diane recognized the hijacker.  She remembered that he was the last passenger to board.  Diane remembered 1 She remembered thinking he probably stopped to buy the book and almost missed the flight.  Now he was holding her tightly and demanding to speak with the pilot. Diane told everyone to be calm and no one would get hurt.  Diane took the hijacker to the pilot.  The hijacker squeezed her arm and told her not to say a word.  He told the pilot that he wanted to go to Cuba.  Diane knew the pilot would agree to do anything that the hijacker wanted. Diane realized he needed to ensure the safety of his passengers and crew.  He asked the hijacker to release Diane so she could calm the passengers.  Diane knew the passengers would be upset.  She told them that the hijacker wanted to go to Cuba.  She said nobody would get hurt if everyone stayed calm.  As she was talking, 2 hijacker's seat.  However, she decided not to touch the radio.  By the time the plane landed in Cuba, Diane had calmed the passengers.  When the hijacker left the plane, Diane told the passengers that they were no longer in danger.  The hijacker was arrested by waiting Cuban authorities and the plane took off for Miami.  Diane met several F.B.I. agents in Miami.  The agents wanted to talk with her about the hijacking.  They questioned her for hours.  They were very interested in knowing what the hijacker 3",13.txt,0.0,"The generated answer ""A."" does not match the correct answer, which is ""radio.""",False,radio
study3,B,13,13,1,1,What did the hijacker carry on the plane?,A gun.,"As the five-thirty flight was leaving the ground, Diane was walking the aisles serving the passengers their drinks. Just as she was about to hand one man his drink, she was grabbed from behind by a young man.  He told Diane he wanted to hijack the plane.  Diane recognized the hijacker.  She remembered that he was the last passenger to board.  Diane remembered 1 She remembered thinking he probably stopped to buy the book and almost missed the flight.  Now he was holding her tightly and demanding to speak with the pilot. Diane told everyone to be calm and no one would get hurt.  Diane took the hijacker to the pilot.  The hijacker squeezed her arm and told her not to say a word.  He told the pilot that he wanted to go to Cuba.  Diane knew the pilot would agree to do anything that the hijacker wanted. Diane realized he needed to ensure the safety of his passengers and crew.  He asked the hijacker to release Diane so she could calm the passengers.  Diane knew the passengers would be upset.  She told them that the hijacker wanted to go to Cuba.  She said nobody would get hurt if everyone stayed calm.  As she was talking, 2 hijacker's seat.  However, she decided not to touch the radio.  By the time the plane landed in Cuba, Diane had calmed the passengers.  When the hijacker left the plane, Diane told the passengers that they were no longer in danger.  The hijacker was arrested by waiting Cuban authorities and the plane took off for Miami.  Diane met several F.B.I. agents in Miami.  The agents wanted to talk with her about the hijacking.  They questioned her for hours.  They were very interested in knowing what the hijacker 3",13.txt,0.0,"The generated answer 'A gun.' is incorrect. The correct answer, based on the provided evaluation key, is 'a large book.'",False,a large book
study3,B,13,13,2,2,What had the hijacker put under his seat?,A.,"As the five-thirty flight was leaving the ground, Diane was walking the aisles serving the passengers their drinks. Just as she was about to hand one man his drink, she was grabbed from behind by a young man.  He told Diane he wanted to hijack the plane.  Diane recognized the hijacker.  She remembered that he was the last passenger to board.  Diane remembered 1 She remembered thinking he probably stopped to buy the book and almost missed the flight.  Now he was holding her tightly and demanding to speak with the pilot. Diane told everyone to be calm and no one would get hurt.  Diane took the hijacker to the pilot.  The hijacker squeezed her arm and told her not to say a word.  He told the pilot that he wanted to go to Cuba.  Diane knew the pilot would agree to do anything that the hijacker wanted. Diane realized he needed to ensure the safety of his passengers and crew.  He asked the hijacker to release Diane so she could calm the passengers.  Diane knew the passengers would be upset.  She told them that the hijacker wanted to go to Cuba.  She said nobody would get hurt if everyone stayed calm.  As she was talking, 2 hijacker's seat.  However, she decided not to touch the radio.  By the time the plane landed in Cuba, Diane had calmed the passengers.  When the hijacker left the plane, Diane told the passengers that they were no longer in danger.  The hijacker was arrested by waiting Cuban authorities and the plane took off for Miami.  Diane met several F.B.I. agents in Miami.  The agents wanted to talk with her about the hijacking.  They questioned her for hours.  They were very interested in knowing what the hijacker 3",13.txt,0.0,The generated answer 'A.' does not match the correct answer 'radio.',False,radio
study3,C,13,13,1,1,What did the hijacker carry on the plane?,A book 2.,"As the five-thirty flight was leaving the ground, Diane was walking the aisles serving the passengers their drinks. Just as she was about to hand one man his drink, she was grabbed from behind by a young man.  He told Diane he wanted to hijack the plane.  Diane recognized the hijacker.  She remembered that he was the last passenger to board.  Diane remembered 1 She remembered thinking he probably stopped to buy the book and almost missed the flight.  Now he was holding her tightly and demanding to speak with the pilot. Diane told everyone to be calm and no one would get hurt.  Diane took the hijacker to the pilot.  The hijacker squeezed her arm and told her not to say a word.  He told the pilot that he wanted to go to Cuba.  Diane knew the pilot would agree to do anything that the hijacker wanted. Diane realized he needed to ensure the safety of his passengers and crew.  He asked the hijacker to release Diane so she could calm the passengers.  Diane knew the passengers would be upset.  She told them that the hijacker wanted to go to Cuba.  She said nobody would get hurt if everyone stayed calm.  As she was talking, 2 hijacker's seat.  However, she decided not to touch the radio.  By the time the plane landed in Cuba, Diane had calmed the passengers.  When the hijacker left the plane, Diane told the passengers that they were no longer in danger.  The hijacker was arrested by waiting Cuban authorities and the plane took off for Miami.  Diane met several F.B.I. agents in Miami.  The agents wanted to talk with her about the hijacking.  They questioned her for hours.  They were very interested in knowing what the hijacker 3",13.txt,0.0,"The Generated Answer ('A book 2.') is missing the specific modifier 'large' present in the Correct Answer ('a large book'). While 'book' is the main object, the strict required answer includes the descriptive modifier.",False,a large book
study3,C,13,13,2,2,What had the hijacker put under his seat?,A radio.,"As the five-thirty flight was leaving the ground, Diane was walking the aisles serving the passengers their drinks. Just as she was about to hand one man his drink, she was grabbed from behind by a young man.  He told Diane he wanted to hijack the plane.  Diane recognized the hijacker.  She remembered that he was the last passenger to board.  Diane remembered 1 She remembered thinking he probably stopped to buy the book and almost missed the flight.  Now he was holding her tightly and demanding to speak with the pilot. Diane told everyone to be calm and no one would get hurt.  Diane took the hijacker to the pilot.  The hijacker squeezed her arm and told her not to say a word.  He told the pilot that he wanted to go to Cuba.  Diane knew the pilot would agree to do anything that the hijacker wanted. Diane realized he needed to ensure the safety of his passengers and crew.  He asked the hijacker to release Diane so she could calm the passengers.  Diane knew the passengers would be upset.  She told them that the hijacker wanted to go to Cuba.  She said nobody would get hurt if everyone stayed calm.  As she was talking, 2 hijacker's seat.  However, she decided not to touch the radio.  By the time the plane landed in Cuba, Diane had calmed the passengers.  When the hijacker left the plane, Diane told the passengers that they were no longer in danger.  The hijacker was arrested by waiting Cuban authorities and the plane took off for Miami.  Diane met several F.B.I. agents in Miami.  The agents wanted to talk with her about the hijacking.  They questioned her for hours.  They were very interested in knowing what the hijacker 3",13.txt,1.0,The Generated Answer ('A radio') accurately matches the substance of the Correct Answer ('radio'). Differences in articles and capitalization are acceptable variations.,True,radio
study3,D,13,13,1,1,What did the hijacker carry on the plane?,A book 2.,"As the five-thirty flight was leaving the ground, Diane was walking the aisles serving the passengers their drinks. Just as she was about to hand one man his drink, she was grabbed from behind by a young man.  He told Diane he wanted to hijack the plane.  Diane recognized the hijacker.  She remembered that he was the last passenger to board.  Diane remembered 1 She remembered thinking he probably stopped to buy the book and almost missed the flight.  Now he was holding her tightly and demanding to speak with the pilot. Diane told everyone to be calm and no one would get hurt.  Diane took the hijacker to the pilot.  The hijacker squeezed her arm and told her not to say a word.  He told the pilot that he wanted to go to Cuba.  Diane knew the pilot would agree to do anything that the hijacker wanted. Diane realized he needed to ensure the safety of his passengers and crew.  He asked the hijacker to release Diane so she could calm the passengers.  Diane knew the passengers would be upset.  She told them that the hijacker wanted to go to Cuba.  She said nobody would get hurt if everyone stayed calm.  As she was talking, 2 hijacker's seat.  However, she decided not to touch the radio.  By the time the plane landed in Cuba, Diane had calmed the passengers.  When the hijacker left the plane, Diane told the passengers that they were no longer in danger.  The hijacker was arrested by waiting Cuban authorities and the plane took off for Miami.  Diane met several F.B.I. agents in Miami.  The agents wanted to talk with her about the hijacking.  They questioned her for hours.  They were very interested in knowing what the hijacker 3",13.txt,0.0,The generated answer identifies the item ('A book') but fails to include the necessary descriptor ('large') from the correct answer and includes irrelevant text ('2').,False,a large book
study3,D,13,13,2,2,What had the hijacker put under his seat?,A gun.,"As the five-thirty flight was leaving the ground, Diane was walking the aisles serving the passengers their drinks. Just as she was about to hand one man his drink, she was grabbed from behind by a young man.  He told Diane he wanted to hijack the plane.  Diane recognized the hijacker.  She remembered that he was the last passenger to board.  Diane remembered 1 She remembered thinking he probably stopped to buy the book and almost missed the flight.  Now he was holding her tightly and demanding to speak with the pilot. Diane told everyone to be calm and no one would get hurt.  Diane took the hijacker to the pilot.  The hijacker squeezed her arm and told her not to say a word.  He told the pilot that he wanted to go to Cuba.  Diane knew the pilot would agree to do anything that the hijacker wanted. Diane realized he needed to ensure the safety of his passengers and crew.  He asked the hijacker to release Diane so she could calm the passengers.  Diane knew the passengers would be upset.  She told them that the hijacker wanted to go to Cuba.  She said nobody would get hurt if everyone stayed calm.  As she was talking, 2 hijacker's seat.  However, she decided not to touch the radio.  By the time the plane landed in Cuba, Diane had calmed the passengers.  When the hijacker left the plane, Diane told the passengers that they were no longer in danger.  The hijacker was arrested by waiting Cuban authorities and the plane took off for Miami.  Diane met several F.B.I. agents in Miami.  The agents wanted to talk with her about the hijacking.  They questioned her for hours.  They were very interested in knowing what the hijacker 3",13.txt,0.0,The generated answer ('A gun') is completely different from the correct answer ('radio').,False,radio
study3,A,14,14,1,1,What broke the window?,The ladder.,"David had just bought his first house in a small town near his new job.  Since he didn't have much money, he had to buy a house that was still unfinished.  Every weekend, he worked around the house and yard.  One weekend David called his friend Tom to help him paint the house. He was afraid he wouldn't finish the front of the house before the cold 1 David lost his footing and fell, causing the ladder to fall and break a window. David decided to leave the window and start painting.  David and Tom worked all day on the front of the house.  David figured that if the weather was good, he could finish painting before winter came and then he could work on the inside during the winter.  David and Tom were working fast and furiously to finish. David decided not to stop for lunch. He continued painting while he ate a quick sandwich.  By four o'clock, David had finished the front of the house and he became confident that he would finish the whole house before winter.  David decided to quit for the day so he and Tom cleaned up.  Tom started cleaning the brushes 2 put away the paint.  The basement was quite damp, a problem David planned to fix after he finished the rest of the house.  Just then, David's wife came outside.  She stopped and gave a long approving look at the house. She told Tom it looked great and stepped back to get a better view.  She really liked the color of the paint.  She asked Tom 3",14.txt,1.0,The generated answer 'The ladder' is a direct and accurate match for the correct answer 'ladder'. The inclusion of the definite article 'The' does not alter the meaning.,True,ladder
study3,A,14,14,2,2,Where had David gone to?,The basement.,"David had just bought his first house in a small town near his new job.  Since he didn't have much money, he had to buy a house that was still unfinished.  Every weekend, he worked around the house and yard.  One weekend David called his friend Tom to help him paint the house. He was afraid he wouldn't finish the front of the house before the cold 1 David lost his footing and fell, causing the ladder to fall and break a window. David decided to leave the window and start painting.  David and Tom worked all day on the front of the house.  David figured that if the weather was good, he could finish painting before winter came and then he could work on the inside during the winter.  David and Tom were working fast and furiously to finish. David decided not to stop for lunch. He continued painting while he ate a quick sandwich.  By four o'clock, David had finished the front of the house and he became confident that he would finish the whole house before winter.  David decided to quit for the day so he and Tom cleaned up.  Tom started cleaning the brushes 2 put away the paint.  The basement was quite damp, a problem David planned to fix after he finished the rest of the house.  Just then, David's wife came outside.  She stopped and gave a long approving look at the house. She told Tom it looked great and stepped back to get a better view.  She really liked the color of the paint.  She asked Tom 3",14.txt,1.0,The generated answer 'The basement' is a direct match for the correct answer 'basement'. The addition of the definite article 'The' is grammatically minor and does not change the core factual information.,True,basement
study3,B,14,14,1,1,What broke the window?,The ladder.,"David had just bought his first house in a small town near his new job.  Since he didn't have much money, he had to buy a house that was still unfinished.  Every weekend, he worked around the house and yard.  One weekend David called his friend Tom to help him paint the house. He was afraid he wouldn't finish the front of the house before the cold 1 David lost his footing and fell, causing the ladder to fall and break a window. David decided to leave the window and start painting.  David and Tom worked all day on the front of the house.  David figured that if the weather was good, he could finish painting before winter came and then he could work on the inside during the winter.  David and Tom were working fast and furiously to finish. David decided not to stop for lunch. He continued painting while he ate a quick sandwich.  By four o'clock, David had finished the front of the house and he became confident that he would finish the whole house before winter.  David decided to quit for the day so he and Tom cleaned up.  Tom started cleaning the brushes 2 put away the paint.  The basement was quite damp, a problem David planned to fix after he finished the rest of the house.  Just then, David's wife came outside.  She stopped and gave a long approving look at the house. She told Tom it looked great and stepped back to get a better view.  She really liked the color of the paint.  She asked Tom 3",14.txt,1.0,"The generated answer, 'The ladder,' is semantically equivalent to the correct answer, 'ladder.' The inclusion of the article 'The' does not alter the core fact identified.",True,ladder
study3,B,14,14,2,2,Where had David gone to?,The basement.,"David had just bought his first house in a small town near his new job.  Since he didn't have much money, he had to buy a house that was still unfinished.  Every weekend, he worked around the house and yard.  One weekend David called his friend Tom to help him paint the house. He was afraid he wouldn't finish the front of the house before the cold 1 David lost his footing and fell, causing the ladder to fall and break a window. David decided to leave the window and start painting.  David and Tom worked all day on the front of the house.  David figured that if the weather was good, he could finish painting before winter came and then he could work on the inside during the winter.  David and Tom were working fast and furiously to finish. David decided not to stop for lunch. He continued painting while he ate a quick sandwich.  By four o'clock, David had finished the front of the house and he became confident that he would finish the whole house before winter.  David decided to quit for the day so he and Tom cleaned up.  Tom started cleaning the brushes 2 put away the paint.  The basement was quite damp, a problem David planned to fix after he finished the rest of the house.  Just then, David's wife came outside.  She stopped and gave a long approving look at the house. She told Tom it looked great and stepped back to get a better view.  She really liked the color of the paint.  She asked Tom 3",14.txt,1.0,"The generated answer, 'The basement,' is semantically identical to the correct answer, 'basement.'",True,basement
study3,C,14,14,1,1,What broke the window?,The ladder.,"David had just bought his first house in a small town near his new job.  Since he didn't have much money, he had to buy a house that was still unfinished.  Every weekend, he worked around the house and yard.  One weekend David called his friend Tom to help him paint the house. He was afraid he wouldn't finish the front of the house before the cold 1 David lost his footing and fell, causing the ladder to fall and break a window. David decided to leave the window and start painting.  David and Tom worked all day on the front of the house.  David figured that if the weather was good, he could finish painting before winter came and then he could work on the inside during the winter.  David and Tom were working fast and furiously to finish. David decided not to stop for lunch. He continued painting while he ate a quick sandwich.  By four o'clock, David had finished the front of the house and he became confident that he would finish the whole house before winter.  David decided to quit for the day so he and Tom cleaned up.  Tom started cleaning the brushes 2 put away the paint.  The basement was quite damp, a problem David planned to fix after he finished the rest of the house.  Just then, David's wife came outside.  She stopped and gave a long approving look at the house. She told Tom it looked great and stepped back to get a better view.  She really liked the color of the paint.  She asked Tom 3",14.txt,1.0,"The generated answer 'The ladder.' accurately identifies the object that broke the window, matching the correct answer 'ladder'.",True,ladder
study3,C,14,14,2,2,Where had David gone to?,The basement.,"David had just bought his first house in a small town near his new job.  Since he didn't have much money, he had to buy a house that was still unfinished.  Every weekend, he worked around the house and yard.  One weekend David called his friend Tom to help him paint the house. He was afraid he wouldn't finish the front of the house before the cold 1 David lost his footing and fell, causing the ladder to fall and break a window. David decided to leave the window and start painting.  David and Tom worked all day on the front of the house.  David figured that if the weather was good, he could finish painting before winter came and then he could work on the inside during the winter.  David and Tom were working fast and furiously to finish. David decided not to stop for lunch. He continued painting while he ate a quick sandwich.  By four o'clock, David had finished the front of the house and he became confident that he would finish the whole house before winter.  David decided to quit for the day so he and Tom cleaned up.  Tom started cleaning the brushes 2 put away the paint.  The basement was quite damp, a problem David planned to fix after he finished the rest of the house.  Just then, David's wife came outside.  She stopped and gave a long approving look at the house. She told Tom it looked great and stepped back to get a better view.  She really liked the color of the paint.  She asked Tom 3",14.txt,1.0,The generated answer 'The basement.' matches the correct answer 'basement'.,True,basement
study3,D,14,14,1,1,What broke the window?,The ladder.,"David had just bought his first house in a small town near his new job.  Since he didn't have much money, he had to buy a house that was still unfinished.  Every weekend, he worked around the house and yard.  One weekend David called his friend Tom to help him paint the house. He was afraid he wouldn't finish the front of the house before the cold 1 David lost his footing and fell, causing the ladder to fall and break a window. David decided to leave the window and start painting.  David and Tom worked all day on the front of the house.  David figured that if the weather was good, he could finish painting before winter came and then he could work on the inside during the winter.  David and Tom were working fast and furiously to finish. David decided not to stop for lunch. He continued painting while he ate a quick sandwich.  By four o'clock, David had finished the front of the house and he became confident that he would finish the whole house before winter.  David decided to quit for the day so he and Tom cleaned up.  Tom started cleaning the brushes 2 put away the paint.  The basement was quite damp, a problem David planned to fix after he finished the rest of the house.  Just then, David's wife came outside.  She stopped and gave a long approving look at the house. She told Tom it looked great and stepped back to get a better view.  She really liked the color of the paint.  She asked Tom 3",14.txt,1.0,"The generated answer, 'The ladder,' is semantically equivalent to the correct answer, 'ladder.' The inclusion of the definite article does not change the factual correctness.",True,ladder
study3,D,14,14,2,2,Where had David gone to?,The basement.,"David had just bought his first house in a small town near his new job.  Since he didn't have much money, he had to buy a house that was still unfinished.  Every weekend, he worked around the house and yard.  One weekend David called his friend Tom to help him paint the house. He was afraid he wouldn't finish the front of the house before the cold 1 David lost his footing and fell, causing the ladder to fall and break a window. David decided to leave the window and start painting.  David and Tom worked all day on the front of the house.  David figured that if the weather was good, he could finish painting before winter came and then he could work on the inside during the winter.  David and Tom were working fast and furiously to finish. David decided not to stop for lunch. He continued painting while he ate a quick sandwich.  By four o'clock, David had finished the front of the house and he became confident that he would finish the whole house before winter.  David decided to quit for the day so he and Tom cleaned up.  Tom started cleaning the brushes 2 put away the paint.  The basement was quite damp, a problem David planned to fix after he finished the rest of the house.  Just then, David's wife came outside.  She stopped and gave a long approving look at the house. She told Tom it looked great and stepped back to get a better view.  She really liked the color of the paint.  She asked Tom 3",14.txt,1.0,"The generated answer, 'The basement,' is a perfect match for the correct answer, 'basement,' differing only by the inclusion of the article 'The.'",True,basement
study3,A,15,15,1,1,What burned in the building?,The boat.,"Steve thought that working at the fire department had been easy but lately, he noticed a rash of fires had been plaguing the town.  Mostly, the fires were empty buildings and summer cottages down by the lake.  One night, Steve spotted some smoke down by the lake.  By the time he got there, a building was fully engulfed in flames.  He was too late to save the building and as the walls began to fall 1 Unfortunately, he couldn't save the boat either.  By sunrise, Steve saw nothing left but some smoking embers and some smoldering beams.  He poked around in the remains of the building to make sure there was no chance of the fire starting to burn again.  Steve knew it had been a very dry autumn this year and any stray spark would probably start a fire that would burn up a good portion of the forest around the lake if it was uncontainable.  The police had also asked Steve to look around for arson clues. Steve thought the fire was suspicious and had wanted to investigate.  He wanted to catch the arsonist and end the rash of fires before somebody got killed.  When Steve saw that the embers had cooled, he began digging around in the ashes. Unfortunately, he wasn't having much success.  He was able to find an old 2 was important.  By mid-morning, Steve decided the fire was sufficiently out so that he could return to the fire station. He was more than happy to go back. Having worked all night, he was cold, tired, and especially hungry.  Steve decided to cook some pancakes.  While cooking, one of his buddies asked him 3",15.txt,1.0,The generated answer 'The boat.' provides the same essential factual information as the correct answer 'boat'.,True,boat
study3,A,15,15,2,2,What did Steve find in the ashes?,The glove.,"Steve thought that working at the fire department had been easy but lately, he noticed a rash of fires had been plaguing the town.  Mostly, the fires were empty buildings and summer cottages down by the lake.  One night, Steve spotted some smoke down by the lake.  By the time he got there, a building was fully engulfed in flames.  He was too late to save the building and as the walls began to fall 1 Unfortunately, he couldn't save the boat either.  By sunrise, Steve saw nothing left but some smoking embers and some smoldering beams.  He poked around in the remains of the building to make sure there was no chance of the fire starting to burn again.  Steve knew it had been a very dry autumn this year and any stray spark would probably start a fire that would burn up a good portion of the forest around the lake if it was uncontainable.  The police had also asked Steve to look around for arson clues. Steve thought the fire was suspicious and had wanted to investigate.  He wanted to catch the arsonist and end the rash of fires before somebody got killed.  When Steve saw that the embers had cooled, he began digging around in the ashes. Unfortunately, he wasn't having much success.  He was able to find an old 2 was important.  By mid-morning, Steve decided the fire was sufficiently out so that he could return to the fire station. He was more than happy to go back. Having worked all night, he was cold, tired, and especially hungry.  Steve decided to cook some pancakes.  While cooking, one of his buddies asked him 3",15.txt,1.0,The generated answer 'The glove.' is a perfect match to the core component of the correct answer 'glove'.,True,glove
study3,B,15,15,1,1,What burned in the building?,A glove.,"Steve thought that working at the fire department had been easy but lately, he noticed a rash of fires had been plaguing the town.  Mostly, the fires were empty buildings and summer cottages down by the lake.  One night, Steve spotted some smoke down by the lake.  By the time he got there, a building was fully engulfed in flames.  He was too late to save the building and as the walls began to fall 1 Unfortunately, he couldn't save the boat either.  By sunrise, Steve saw nothing left but some smoking embers and some smoldering beams.  He poked around in the remains of the building to make sure there was no chance of the fire starting to burn again.  Steve knew it had been a very dry autumn this year and any stray spark would probably start a fire that would burn up a good portion of the forest around the lake if it was uncontainable.  The police had also asked Steve to look around for arson clues. Steve thought the fire was suspicious and had wanted to investigate.  He wanted to catch the arsonist and end the rash of fires before somebody got killed.  When Steve saw that the embers had cooled, he began digging around in the ashes. Unfortunately, he wasn't having much success.  He was able to find an old 2 was important.  By mid-morning, Steve decided the fire was sufficiently out so that he could return to the fire station. He was more than happy to go back. Having worked all night, he was cold, tired, and especially hungry.  Steve decided to cook some pancakes.  While cooking, one of his buddies asked him 3",15.txt,0.0,"The generated answer, ""A glove,"" does not match the specified correct answer, ""boat.""",False,boat
study3,B,15,15,2,2,What did Steve find in the ashes?,A charred boat.,"Steve thought that working at the fire department had been easy but lately, he noticed a rash of fires had been plaguing the town.  Mostly, the fires were empty buildings and summer cottages down by the lake.  One night, Steve spotted some smoke down by the lake.  By the time he got there, a building was fully engulfed in flames.  He was too late to save the building and as the walls began to fall 1 Unfortunately, he couldn't save the boat either.  By sunrise, Steve saw nothing left but some smoking embers and some smoldering beams.  He poked around in the remains of the building to make sure there was no chance of the fire starting to burn again.  Steve knew it had been a very dry autumn this year and any stray spark would probably start a fire that would burn up a good portion of the forest around the lake if it was uncontainable.  The police had also asked Steve to look around for arson clues. Steve thought the fire was suspicious and had wanted to investigate.  He wanted to catch the arsonist and end the rash of fires before somebody got killed.  When Steve saw that the embers had cooled, he began digging around in the ashes. Unfortunately, he wasn't having much success.  He was able to find an old 2 was important.  By mid-morning, Steve decided the fire was sufficiently out so that he could return to the fire station. He was more than happy to go back. Having worked all night, he was cold, tired, and especially hungry.  Steve decided to cook some pancakes.  While cooking, one of his buddies asked him 3",15.txt,0.0,"The generated answer, ""A charred boat,"" does not match the specified correct answer, ""glove.""",False,glove
study3,C,15,15,1,1,What burned in the building?,A boat.,"Steve thought that working at the fire department had been easy but lately, he noticed a rash of fires had been plaguing the town.  Mostly, the fires were empty buildings and summer cottages down by the lake.  One night, Steve spotted some smoke down by the lake.  By the time he got there, a building was fully engulfed in flames.  He was too late to save the building and as the walls began to fall 1 Unfortunately, he couldn't save the boat either.  By sunrise, Steve saw nothing left but some smoking embers and some smoldering beams.  He poked around in the remains of the building to make sure there was no chance of the fire starting to burn again.  Steve knew it had been a very dry autumn this year and any stray spark would probably start a fire that would burn up a good portion of the forest around the lake if it was uncontainable.  The police had also asked Steve to look around for arson clues. Steve thought the fire was suspicious and had wanted to investigate.  He wanted to catch the arsonist and end the rash of fires before somebody got killed.  When Steve saw that the embers had cooled, he began digging around in the ashes. Unfortunately, he wasn't having much success.  He was able to find an old 2 was important.  By mid-morning, Steve decided the fire was sufficiently out so that he could return to the fire station. He was more than happy to go back. Having worked all night, he was cold, tired, and especially hungry.  Steve decided to cook some pancakes.  While cooking, one of his buddies asked him 3",15.txt,1.0,The generated answer 'A boat' provides the same essential information ('boat') as the correct answer. The addition of the article 'A' does not change the factual correctness.,True,boat
study3,C,15,15,2,2,What did Steve find in the ashes?,A glove.,"Steve thought that working at the fire department had been easy but lately, he noticed a rash of fires had been plaguing the town.  Mostly, the fires were empty buildings and summer cottages down by the lake.  One night, Steve spotted some smoke down by the lake.  By the time he got there, a building was fully engulfed in flames.  He was too late to save the building and as the walls began to fall 1 Unfortunately, he couldn't save the boat either.  By sunrise, Steve saw nothing left but some smoking embers and some smoldering beams.  He poked around in the remains of the building to make sure there was no chance of the fire starting to burn again.  Steve knew it had been a very dry autumn this year and any stray spark would probably start a fire that would burn up a good portion of the forest around the lake if it was uncontainable.  The police had also asked Steve to look around for arson clues. Steve thought the fire was suspicious and had wanted to investigate.  He wanted to catch the arsonist and end the rash of fires before somebody got killed.  When Steve saw that the embers had cooled, he began digging around in the ashes. Unfortunately, he wasn't having much success.  He was able to find an old 2 was important.  By mid-morning, Steve decided the fire was sufficiently out so that he could return to the fire station. He was more than happy to go back. Having worked all night, he was cold, tired, and especially hungry.  Steve decided to cook some pancakes.  While cooking, one of his buddies asked him 3",15.txt,1.0,The generated answer 'A glove' provides the same essential information ('glove') as the correct answer. The addition of the article 'A' does not change the factual correctness.,True,glove
study3,D,15,15,1,1,What burned in the building?,A boat.,"Steve thought that working at the fire department had been easy but lately, he noticed a rash of fires had been plaguing the town.  Mostly, the fires were empty buildings and summer cottages down by the lake.  One night, Steve spotted some smoke down by the lake.  By the time he got there, a building was fully engulfed in flames.  He was too late to save the building and as the walls began to fall 1 Unfortunately, he couldn't save the boat either.  By sunrise, Steve saw nothing left but some smoking embers and some smoldering beams.  He poked around in the remains of the building to make sure there was no chance of the fire starting to burn again.  Steve knew it had been a very dry autumn this year and any stray spark would probably start a fire that would burn up a good portion of the forest around the lake if it was uncontainable.  The police had also asked Steve to look around for arson clues. Steve thought the fire was suspicious and had wanted to investigate.  He wanted to catch the arsonist and end the rash of fires before somebody got killed.  When Steve saw that the embers had cooled, he began digging around in the ashes. Unfortunately, he wasn't having much success.  He was able to find an old 2 was important.  By mid-morning, Steve decided the fire was sufficiently out so that he could return to the fire station. He was more than happy to go back. Having worked all night, he was cold, tired, and especially hungry.  Steve decided to cook some pancakes.  While cooking, one of his buddies asked him 3",15.txt,1.0,The generated answer 'A boat' is semantically identical to the correct answer 'boat'.,True,boat
study3,D,15,15,2,2,What did Steve find in the ashes?,A glove.,"Steve thought that working at the fire department had been easy but lately, he noticed a rash of fires had been plaguing the town.  Mostly, the fires were empty buildings and summer cottages down by the lake.  One night, Steve spotted some smoke down by the lake.  By the time he got there, a building was fully engulfed in flames.  He was too late to save the building and as the walls began to fall 1 Unfortunately, he couldn't save the boat either.  By sunrise, Steve saw nothing left but some smoking embers and some smoldering beams.  He poked around in the remains of the building to make sure there was no chance of the fire starting to burn again.  Steve knew it had been a very dry autumn this year and any stray spark would probably start a fire that would burn up a good portion of the forest around the lake if it was uncontainable.  The police had also asked Steve to look around for arson clues. Steve thought the fire was suspicious and had wanted to investigate.  He wanted to catch the arsonist and end the rash of fires before somebody got killed.  When Steve saw that the embers had cooled, he began digging around in the ashes. Unfortunately, he wasn't having much success.  He was able to find an old 2 was important.  By mid-morning, Steve decided the fire was sufficiently out so that he could return to the fire station. He was more than happy to go back. Having worked all night, he was cold, tired, and especially hungry.  Steve decided to cook some pancakes.  While cooking, one of his buddies asked him 3",15.txt,1.0,The generated answer 'A glove' is semantically identical to the correct answer 'glove'.,True,glove
